GEOGCD,GEOGNM,GEOGNMW,GEOGCD_P,GEOGNM_P,GEOGNMW_P,SI_ID,SI_TITLE,OPER_DATE,ENTITYCD,YEAR
E05000780,Bramhall South and Woodford,,E05000780,Bramhall South,,6001/2014,Name Change,04/04/2014,E05,2014
E05001536,Hardwick and Salters Lane,,E05001536,Hardwick,,6009/2013,Name Change,17/02/2014,E05,2014
E05004983,Barming and Teston,,E05004983,Barming,,6006/2017,Name Change,01/01/2018,E05,2018
E05009317,Bethnal Green,,E05000573,Bethnal Green North,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009317,Bethnal Green,,E05000574,Bethnal Green South,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009317,Bethnal Green,,E05000581,Mile End and Globe Town,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009318,Blackwall & Cubitt Town,,E05000575,Blackwall and Cubitt Town,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009318,Blackwall & Cubitt Town,,E05000583,Millwall,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009319,Bow East,,E05000576,Bow East,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009320,Bow West,,E05000577,Bow West,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009321,Bromley North,,E05000578,Bromley-by-Bow,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009321,Bromley North,,E05000582,Mile End East,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009322,Bromley South,,E05000578,Bromley-by-Bow,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009323,Canary Wharf,,E05000575,Blackwall and Cubitt Town,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009323,Canary Wharf,,E05000583,Millwall,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009324,Island Gardens,,E05000575,Blackwall and Cubitt Town,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009324,Island Gardens,,E05000583,Millwall,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009325,Lansbury,,E05000575,Blackwall and Cubitt Town,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009325,Lansbury,,E05000583,Millwall,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009325,Lansbury,,E05000579,East India and Lansbury,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009326,Limehouse,,E05000580,Limehouse,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009326,Limehouse,,E05000586,Shadwell,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009327,Mile End,,E05000582,Mile End East,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009327,Mile End,,E05000580,Limehouse,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009328,Poplar,,E05000575,Blackwall and Cubitt Town,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009328,Poplar,,E05000580,Limehouse,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009329,St Dunstan's,,E05000581,Mile End and Globe Town,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009329,St Dunstan's,,E05000584,St Dunstan's and Stepney Green,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009330,St Katharine's & Wapping,,E05000585,St Katharine's and Wapping,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009330,St Katharine's & Wapping,,E05000586,Shadwell,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009331,St Peter's,,E05000574,Bethnal Green South,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009331,St Peter's,,E05000573,Bethnal Green North,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009332,Shadwell,,E05000586,Shadwell,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009333,Spitalfields & Banglatown,,E05000587,Spitalfields and Banglatown,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009333,Spitalfields & Banglatown,,E05000588,Weavers,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009333,Spitalfields & Banglatown,,E05000574,Bethnal Green South,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009334,Stepney Green,,E05000584,St Dunstan's and Stepney Green,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009334,Stepney Green,,E05000589,Whitechapel,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009335,Weavers,,E05000588,Weavers,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009336,Whitechapel,,E05000585,St Katharine's and Wapping,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009336,Whitechapel,,E05000589,Whitechapel,,1786/2013,The Tower Hamlets (Electoral Changes) Order 2013,22/05/2014,E05,2014
E05009337,Baylis and Stoke,,E05002342,Farnham,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009337,Baylis and Stoke,,E05002335,Baylis and Stoke,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009338,Britwell and Northborough,,E05002336,Britwell,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009338,Britwell and Northborough,,E05002342,Farnham,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009338,Britwell and Northborough,,E05002344,Haymill,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009339,Central,,E05002337,Central,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009339,Central,,E05002346,Langley St Mary's,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009339,Central,,E05002347,Upton,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009340,Chalvey,,E05002338,Chalvey,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009340,Chalvey,,E05002340,Cippenham Meadows,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009341,Cippenham Green,,E05002339,Cippenham Green,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009341,Cippenham Green,,E05002344,Haymill,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009341,Cippenham Green,,E05002340,Cippenham Meadows,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009341,Cippenham Green,,E05002342,Farnham,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009342,Cippenham Meadows,,E05002338,Chalvey,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009342,Cippenham Meadows,,E05002340,Cippenham Meadows,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009342,Cippenham Meadows,,E05002342,Farnham,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009343,Colnbrook with Poyle,,E05002341,Colnbrook with Poyle,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009344,Elliman,,E05002338,Chalvey,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009344,Elliman,,E05002348,Wexham Lea,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009344,Elliman,,E05002335,Baylis and Stoke,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009344,Elliman,,E05002337,Central,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009345,Farnham,,E05002336,Britwell,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009345,Farnham,,E05002342,Farnham,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009345,Farnham,,E05002335,Baylis and Stoke,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009346,Foxborough,,E05002343,Foxborough,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009347,Haymill and Lynch Hill,,E05002336,Britwell,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009347,Haymill and Lynch Hill,,E05002339,Cippenham Green,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009347,Haymill and Lynch Hill,,E05002344,Haymill,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009348,Langley Kedermister,,E05002345,Kedermister,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009348,Langley Kedermister,,E05002346,Langley St Mary's,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009348,Langley Kedermister,,E05002343,Foxborough,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009349,Langley St Mary's,,E05002346,Langley St Mary's,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009349,Langley St Mary's,,E05002343,Foxborough,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009350,Upton,,E05002337,Central,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009350,Upton,,E05002345,Kedermister,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009350,Upton,,E05002346,Langley St Mary's,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009350,Upton,,E05002347,Upton,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009351,Wexham Lea,,E05002348,Wexham Lea,,2769/2013,The Slough (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009352,Blackwater and Hawley,,E05004548,Blackwater and Hawley,,1395/2012,The Hart (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009352,Blackwater and Hawley,,E05004558,Frogmore and Darby Green,,1395/2012,The Hart (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009353,Crookham East,,E05004550,Church Crookham West,,1395/2012,The Hart (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009353,Crookham East,,E05004554,Fleet Courtmoor,,1395/2012,The Hart (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009353,Crookham East,,E05004549,Church Crookham East,,1395/2012,The Hart (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009354,Crookham West and Ewshot,,E05004549,Church Crookham East,,1395/2012,The Hart (Electoral Changes) Order 2012,22/05/2014,E05,2014
E05009354,Crookham West and Ewshot,,E05004550,Church Crookham West,,1395/2012,The Hart (Electoral Changes) Order 2012,22/05/2014,E05,2014
